Date;Material;Plant;Requested_Volume
05.10.2019;Q120;E580;96
06.10.2019;Q120;E580;0
07.10.2019;Q120;E580;11429
08.10.2019;Q120;E580;9690
09.10.2019;Q120;E580;18939
10.10.2019;Q120;E580;9411
11.10.2019;Q120;E580;11788
12.10.2019;Q120;E580;0
13.10.2019;Q120;E580;0
14.10.2019;Q120;E580;15807
15.10.2019;Q120;E580;6611
16.10.2019;Q120;E580;16905
17.10.2019;Q120;E580;16767
18.10.2019;Q120;E580;10350
19.10.2019;Q120;E580;192
20.10.2019;Q120;E580;0
21.10.2019;Q120;E580;15228
22.10.2019;Q120;E580;6098
23.10.2019;Q120;E580;23226
24.10.2019;Q120;E580;13704
25.10.2019;Q120;E580;12240
26.10.2019;Q120;E580;96
27.10.2019;Q120;E580;0
28.10.2019;Q120;E580;11838
29.10.2019;Q120;E580;13922
30.10.2019;Q120;E580;24933
31.10.2019;Q120;E580;13886
01.11.2019;Q120;E580;15258
02.11.2019;Q120;E580;0
03.11.2019;Q120;E580;108
04.11.2019;Q120;E580;13891
05.11.2019;Q120;E580;7343
06.11.2019;Q120;E580;19189
07.11.2019;Q120;E580;15001
08.11.2019;Q120;E580;10691
09.11.2019;Q120;E580;0
10.11.2019;Q120;E580;0
11.11.2019;Q120;E580;8415
12.11.2019;Q120;E580;7882
13.11.2019;Q120;E580;14821
14.11.2019;Q120;E580;14765
15.11.2019;Q120;E580;6804
16.11.2019;Q120;E580;67
17.11.2019;Q120;E580;48
18.11.2019;Q120;E580;31238
19.11.2019;Q120;E580;14515
20.11.2019;Q120;E580;26992
21.11.2019;Q120;E580;12721
22.11.2019;Q120;E580;9198
23.11.2019;Q120;E580;0
24.11.2019;Q120;E580;0
25.11.2019;Q120;E580;10704
26.11.2019;Q120;E580;13417
27.11.2019;Q120;E580;14121
28.11.2019;Q120;E580;480
29.11.2019;Q120;E580;3240
30.11.2019;Q120;E580;0
01.12.2019;Q120;E580;0
02.12.2019;Q120;E580;13859
03.12.2019;Q120;E580;22146
04.12.2019;Q120;E580;13272
05.12.2019;Q120;E580;12137
06.12.2019;Q120;E580;11694
07.12.2019;Q120;E580;0
08.12.2019;Q120;E580;48
09.12.2019;Q120;E580;15744
10.12.2019;Q120;E580;12243
11.12.2019;Q120;E580;12015
12.12.2019;Q120;E580;5634
13.12.2019;Q120;E580;13371
14.12.2019;Q120;E580;0
15.12.2019;Q120;E580;168
16.12.2019;Q120;E580;8306
17.12.2019;Q120;E580;5386
18.12.2019;Q120;E580;13082
19.12.2019;Q120;E580;7488
20.12.2019;Q120;E580;18365
21.12.2019;Q120;E580;0
22.12.2019;Q120;E580;0
23.12.2019;Q120;E580;7513
24.12.2019;Q120;E580;2388
25.12.2019;Q120;E580;48
26.12.2019;Q120;E580;5888
27.12.2019;Q120;E580;19510
28.12.2019;Q120;E580;0
29.12.2019;Q120;E580;0
30.12.2019;Q120;E580;15587
31.12.2019;Q120;E580;13000
01.01.2020;Q120;E580;1152
02.01.2020;Q120;E580;7640
03.01.2020;Q120;E580;29766
04.01.2020;Q120;E580;0
05.01.2020;Q120;E580;0
05.01.2015;Q2100H;E580;0
06.01.2015;Q2100H;E580;0
07.01.2015;Q2100H;E580;118
08.01.2015;Q2100H;E580;0
09.01.2015;Q2100H;E580;9
10.01.2015;Q2100H;E580;0
11.01.2015;Q2100H;E580;0
12.01.2015;Q2100H;E580;229
13.01.2015;Q2100H;E580;0
14.01.2015;Q2100H;E580;0
15.01.2015;Q2100H;E580;5
16.01.2015;Q2100H;E580;0
17.01.2015;Q2100H;E580;0
18.01.2015;Q2100H;E580;0
19.01.2015;Q2100H;E580;0
20.01.2015;Q2100H;E580;6
21.01.2015;Q2100H;E580;31
22.01.2015;Q2100H;E580;150
23.01.2015;Q2100H;E580;90
24.01.2015;Q2100H;E580;0
25.01.2015;Q2100H;E580;0
26.01.2015;Q2100H;E580;36
27.01.2015;Q2100H;E580;91
28.01.2015;Q2100H;E580;70
29.01.2015;Q2100H;E580;820
30.01.2015;Q2100H;E580;1
31.01.2015;Q2100H;E580;0
01.02.2015;Q2100H;E580;0
02.02.2015;Q2100H;E580;1
03.02.2015;Q2100H;E580;216
04.02.2015;Q2100H;E580;3
05.02.2015;Q2100H;E580;99
06.02.2015;Q2100H;E580;0
07.02.2015;Q2100H;E580;0
08.02.2015;Q2100H;E580;0
09.02.2015;Q2100H;E580;0
10.02.2015;Q2100H;E580;15
11.02.2015;Q2100H;E580;1
12.02.2015;Q2100H;E580;53
13.02.2015;Q2100H;E580;23
14.02.2015;Q2100H;E580;0
15.02.2015;Q2100H;E580;0
16.02.2015;Q2100H;E580;127
17.02.2015;Q2100H;E580;0
18.02.2015;Q2100H;E580;0
19.02.2015;Q2100H;E580;21
20.02.2015;Q2100H;E580;1
21.02.2015;Q2100H;E580;0
22.02.2015;Q2100H;E580;0
23.02.2015;Q2100H;E580;19
24.02.2015;Q2100H;E580;4
25.02.2015;Q2100H;E580;30
26.02.2015;Q2100H;E580;1068
27.02.2015;Q2100H;E580;678
28.02.2015;Q2100H;E580;0
01.03.2015;Q2100H;E580;0
02.03.2015;Q2100H;E580;18
03.03.2015;Q2100H;E580;9
04.03.2015;Q2100H;E580;48
05.03.2015;Q2100H;E580;48
06.03.2015;Q2100H;E580;7
07.03.2015;Q2100H;E580;0
08.03.2015;Q2100H;E580;0
09.03.2015;Q2100H;E580;13
10.03.2015;Q2100H;E580;72
11.03.2015;Q2100H;E580;0
12.03.2015;Q2100H;E580;0
13.03.2015;Q2100H;E580;1
14.03.2015;Q2100H;E580;0
15.03.2015;Q2100H;E580;0
16.03.2015;Q2100H;E580;29
17.03.2015;Q2100H;E580;105
18.03.2015;Q2100H;E580;54
19.03.2015;Q2100H;E580;101
20.03.2015;Q2100H;E580;114
21.03.2015;Q2100H;E580;0
22.03.2015;Q2100H;E580;0
23.03.2015;Q2100H;E580;12
24.03.2015;Q2100H;E580;56
25.03.2015;Q2100H;E580;174
26.03.2015;Q2100H;E580;32
27.03.2015;Q2100H;E580;32
28.03.2015;Q2100H;E580;0
29.03.2015;Q2100H;E580;0
30.03.2015;Q2100H;E580;1
31.03.2015;Q2100H;E580;1294
01.04.2015;Q2100H;E580;7
02.04.2015;Q2100H;E580;62
03.04.2015;Q2100H;E580;8
04.04.2015;Q2100H;E580;0
05.04.2015;Q2100H;E580;0
06.04.2015;Q2100H;E580;7
07.04.2015;Q2100H;E580;76
08.04.2015;Q2100H;E580;122
09.04.2015;Q2100H;E580;331
10.04.2015;Q2100H;E580;143
11.04.2015;Q2100H;E580;0
12.04.2015;Q2100H;E580;0
13.04.2015;Q2100H;E580;100
14.04.2015;Q2100H;E580;46
15.04.2015;Q2100H;E580;106
16.04.2015;Q2100H;E580;2
17.04.2015;Q2100H;E580;89
18.04.2015;Q2100H;E580;0
19.04.2015;Q2100H;E580;0
20.04.2015;Q2100H;E580;9
21.04.2015;Q2100H;E580;32
22.04.2015;Q2100H;E580;6
23.04.2015;Q2100H;E580;0
24.04.2015;Q2100H;E580;55
25.04.2015;Q2100H;E580;0
26.04.2015;Q2100H;E580;0
27.04.2015;Q2100H;E580;566
28.04.2015;Q2100H;E580;923
29.04.2015;Q2100H;E580;5
30.04.2015;Q2100H;E580;74
01.05.2015;Q2100H;E580;275
02.05.2015;Q2100H;E580;0
03.05.2015;Q2100H;E580;0
04.05.2015;Q2100H;E580;132
05.05.2015;Q2100H;E580;246
06.05.2015;Q2100H;E580;76
07.05.2015;Q2100H;E580;0
08.05.2015;Q2100H;E580;53
09.05.2015;Q2100H;E580;0
10.05.2015;Q2100H;E580;0
11.05.2015;Q2100H;E580;118
12.05.2015;Q2100H;E580;17
13.05.2015;Q2100H;E580;271
14.05.2015;Q2100H;E580;24
15.05.2015;Q2100H;E580;25
16.05.2015;Q2100H;E580;0
17.05.2015;Q2100H;E580;0
18.05.2015;Q2100H;E580;81
19.05.2015;Q2100H;E580;92
20.05.2015;Q2100H;E580;1
21.05.2015;Q2100H;E580;114
22.05.2015;Q2100H;E580;85
23.05.2015;Q2100H;E580;0
24.05.2015;Q2100H;E580;0
25.05.2015;Q2100H;E580;0
26.05.2015;Q2100H;E580;0
27.05.2015;Q2100H;E580;454
28.05.2015;Q2100H;E580;843
29.05.2015;Q2100H;E580;1
30.05.2015;Q2100H;E580;0
31.05.2015;Q2100H;E580;0
01.06.2015;Q2100H;E580;433
02.06.2015;Q2100H;E580;159
03.06.2015;Q2100H;E580;56
04.06.2015;Q2100H;E580;4
05.06.2015;Q2100H;E580;28
06.06.2015;Q2100H;E580;0
07.06.2015;Q2100H;E580;0
08.06.2015;Q2100H;E580;54
09.06.2015;Q2100H;E580;85
10.06.2015;Q2100H;E580;200
11.06.2015;Q2100H;E580;75
12.06.2015;Q2100H;E580;15
13.06.2015;Q2100H;E580;0
14.06.2015;Q2100H;E580;0
15.06.2015;Q2100H;E580;17
16.06.2015;Q2100H;E580;208
17.06.2015;Q2100H;E580;182
18.06.2015;Q2100H;E580;192
19.06.2015;Q2100H;E580;36
20.06.2015;Q2100H;E580;0
21.06.2015;Q2100H;E580;0
22.06.2015;Q2100H;E580;65
23.06.2015;Q2100H;E580;299
24.06.2015;Q2100H;E580;163
25.06.2015;Q2100H;E580;6
26.06.2015;Q2100H;E580;59
27.06.2015;Q2100H;E580;0
28.06.2015;Q2100H;E580;0
29.06.2015;Q2100H;E580;35
30.06.2015;Q2100H;E580;828
01.07.2015;Q2100H;E580;0
02.07.2015;Q2100H;E580;255
03.07.2015;Q2100H;E580;0
04.07.2015;Q2100H;E580;0
05.07.2015;Q2100H;E580;0
06.07.2015;Q2100H;E580;6
07.07.2015;Q2100H;E580;0
08.07.2015;Q2100H;E580;0
09.07.2015;Q2100H;E580;322
10.07.2015;Q2100H;E580;238
11.07.2015;Q2100H;E580;0
12.07.2015;Q2100H;E580;0
13.07.2015;Q2100H;E580;306
14.07.2015;Q2100H;E580;206
15.07.2015;Q2100H;E580;148
16.07.2015;Q2100H;E580;87
17.07.2015;Q2100H;E580;209
18.07.2015;Q2100H;E580;0
19.07.2015;Q2100H;E580;0
20.07.2015;Q2100H;E580;52
21.07.2015;Q2100H;E580;442
22.07.2015;Q2100H;E580;25
23.07.2015;Q2100H;E580;309
24.07.2015;Q2100H;E580;18
25.07.2015;Q2100H;E580;0
26.07.2015;Q2100H;E580;0
27.07.2015;Q2100H;E580;3
28.07.2015;Q2100H;E580;135
29.07.2015;Q2100H;E580;57
30.07.2015;Q2100H;E580;879
31.07.2015;Q2100H;E580;8
01.08.2015;Q2100H;E580;0
02.08.2015;Q2100H;E580;0
03.08.2015;Q2100H;E580;137
04.08.2015;Q2100H;E580;4
05.08.2015;Q2100H;E580;65
06.08.2015;Q2100H;E580;163
07.08.2015;Q2100H;E580;182
08.08.2015;Q2100H;E580;0
09.08.2015;Q2100H;E580;0
10.08.2015;Q2100H;E580;63
11.08.2015;Q2100H;E580;107
12.08.2015;Q2100H;E580;54
13.08.2015;Q2100H;E580;2
14.08.2015;Q2100H;E580;123
15.08.2015;Q2100H;E580;0
16.08.2015;Q2100H;E580;0
17.08.2015;Q2100H;E580;125
18.08.2015;Q2100H;E580;43
19.08.2015;Q2100H;E580;110
20.08.2015;Q2100H;E580;12
21.08.2015;Q2100H;E580;90
22.08.2015;Q2100H;E580;0
23.08.2015;Q2100H;E580;0
24.08.2015;Q2100H;E580;70
25.08.2015;Q2100H;E580;50
26.08.2015;Q2100H;E580;3
27.08.2015;Q2100H;E580;951
28.08.2015;Q2100H;E580;0
29.08.2015;Q2100H;E580;0
30.08.2015;Q2100H;E580;0
31.08.2015;Q2100H;E580;10
01.09.2015;Q2100H;E580;378
02.09.2015;Q2100H;E580;78
03.09.2015;Q2100H;E580;25
04.09.2015;Q2100H;E580;55
05.09.2015;Q2100H;E580;0
06.09.2015;Q2100H;E580;0
07.09.2015;Q2100H;E580;0
08.09.2015;Q2100H;E580;159
09.09.2015;Q2100H;E580;2
10.09.2015;Q2100H;E580;3
11.09.2015;Q2100H;E580;9
12.09.2015;Q2100H;E580;0
13.09.2015;Q2100H;E580;0
14.09.2015;Q2100H;E580;0
15.09.2015;Q2100H;E580;5
16.09.2015;Q2100H;E580;252
17.09.2015;Q2100H;E580;22
18.09.2015;Q2100H;E580;16
19.09.2015;Q2100H;E580;0
20.09.2015;Q2100H;E580;0
21.09.2015;Q2100H;E580;98
22.09.2015;Q2100H;E580;248
23.09.2015;Q2100H;E580;16
24.09.2015;Q2100H;E580;10
25.09.2015;Q2100H;E580;122
26.09.2015;Q2100H;E580;0
27.09.2015;Q2100H;E580;0
28.09.2015;Q2100H;E580;79
29.09.2015;Q2100H;E580;540
30.09.2015;Q2100H;E580;79
01.10.2015;Q2100H;E580;124
02.10.2015;Q2100H;E580;2
03.10.2015;Q2100H;E580;0
04.10.2015;Q2100H;E580;0
05.10.2015;Q2100H;E580;71
06.10.2015;Q2100H;E580;8
07.10.2015;Q2100H;E580;3
08.10.2015;Q2100H;E580;6
09.10.2015;Q2100H;E580;20
10.10.2015;Q2100H;E580;0
11.10.2015;Q2100H;E580;0
12.10.2015;Q2100H;E580;79
13.10.2015;Q2100H;E580;125
14.10.2015;Q2100H;E580;176
15.10.2015;Q2100H;E580;0
16.10.2015;Q2100H;E580;223
17.10.2015;Q2100H;E580;0
18.10.2015;Q2100H;E580;0
19.10.2015;Q2100H;E580;132
20.10.2015;Q2100H;E580;105
21.10.2015;Q2100H;E580;319
22.10.2015;Q2100H;E580;105
23.10.2015;Q2100H;E580;0
24.10.2015;Q2100H;E580;0
25.10.2015;Q2100H;E580;0
26.10.2015;Q2100H;E580;3
27.10.2015;Q2100H;E580;738
28.10.2015;Q2100H;E580;230
29.10.2015;Q2100H;E580;429
30.10.2015;Q2100H;E580;11
31.10.2015;Q2100H;E580;0
01.11.2015;Q2100H;E580;0
02.11.2015;Q2100H;E580;0
03.11.2015;Q2100H;E580;6
04.11.2015;Q2100H;E580;228
05.11.2015;Q2100H;E580;51
06.11.2015;Q2100H;E580;151
07.11.2015;Q2100H;E580;0
08.11.2015;Q2100H;E580;0
09.11.2015;Q2100H;E580;29
10.11.2015;Q2100H;E580;83
11.11.2015;Q2100H;E580;5
12.11.2015;Q2100H;E580;206
13.11.2015;Q2100H;E580;215
14.11.2015;Q2100H;E580;0
15.11.2015;Q2100H;E580;0
16.11.2015;Q2100H;E580;131
17.11.2015;Q2100H;E580;135
18.11.2015;Q2100H;E580;83
19.11.2015;Q2100H;E580;431
20.11.2015;Q2100H;E580;392
21.11.2015;Q2100H;E580;0
22.11.2015;Q2100H;E580;0
23.11.2015;Q2100H;E580;15
24.11.2015;Q2100H;E580;103
25.11.2015;Q2100H;E580;32
26.11.2015;Q2100H;E580;0
27.11.2015;Q2100H;E580;0
28.11.2015;Q2100H;E580;0
29.11.2015;Q2100H;E580;0
30.11.2015;Q2100H;E580;87
01.12.2015;Q2100H;E580;122
02.12.2015;Q2100H;E580;0
03.12.2015;Q2100H;E580;589
04.12.2015;Q2100H;E580;180
05.12.2015;Q2100H;E580;0
06.12.2015;Q2100H;E580;0
07.12.2015;Q2100H;E580;59
08.12.2015;Q2100H;E580;146
09.12.2015;Q2100H;E580;38
10.12.2015;Q2100H;E580;18
11.12.2015;Q2100H;E580;156
12.12.2015;Q2100H;E580;0
13.12.2015;Q2100H;E580;0
14.12.2015;Q2100H;E580;74
15.12.2015;Q2100H;E580;63
16.12.2015;Q2100H;E580;188
17.12.2015;Q2100H;E580;0
18.12.2015;Q2100H;E580;26
19.12.2015;Q2100H;E580;0
20.12.2015;Q2100H;E580;0
21.12.2015;Q2100H;E580;117
22.12.2015;Q2100H;E580;762
23.12.2015;Q2100H;E580;229
24.12.2015;Q2100H;E580;0
25.12.2015;Q2100H;E580;0
26.12.2015;Q2100H;E580;0
27.12.2015;Q2100H;E580;0
28.12.2015;Q2100H;E580;123
29.12.2015;Q2100H;E580;229
30.12.2015;Q2100H;E580;213
31.12.2015;Q2100H;E580;342
01.01.2016;Q2100H;E580;0
02.01.2016;Q2100H;E580;0
03.01.2016;Q2100H;E580;0
04.01.2016;Q2100H;E580;25
05.01.2016;Q2100H;E580;18
06.01.2016;Q2100H;E580;279
07.01.2016;Q2100H;E580;98
08.01.2016;Q2100H;E580;59
09.01.2016;Q2100H;E580;0
10.01.2016;Q2100H;E580;0
11.01.2016;Q2100H;E580;102
12.01.2016;Q2100H;E580;0
13.01.2016;Q2100H;E580;260
14.01.2016;Q2100H;E580;9
15.01.2016;Q2100H;E580;180
16.01.2016;Q2100H;E580;0
17.01.2016;Q2100H;E580;0
18.01.2016;Q2100H;E580;49
19.01.2016;Q2100H;E580;13
20.01.2016;Q2100H;E580;4
21.01.2016;Q2100H;E580;804
22.01.2016;Q2100H;E580;279
23.01.2016;Q2100H;E580;0
24.01.2016;Q2100H;E580;0
25.01.2016;Q2100H;E580;113
26.01.2016;Q2100H;E580;50
27.01.2016;Q2100H;E580;49
28.01.2016;Q2100H;E580;235
29.01.2016;Q2100H;E580;23
30.01.2016;Q2100H;E580;0
31.01.2016;Q2100H;E580;0
01.02.2016;Q2100H;E580;31
02.02.2016;Q2100H;E580;446
03.02.2016;Q2100H;E580;229
04.02.2016;Q2100H;E580;180
05.02.2016;Q2100H;E580;99
06.02.2016;Q2100H;E580;0
07.02.2016;Q2100H;E580;0
08.02.2016;Q2100H;E580;122
09.02.2016;Q2100H;E580;95
10.02.2016;Q2100H;E580;39
11.02.2016;Q2100H;E580;218
12.02.2016;Q2100H;E580;88
13.02.2016;Q2100H;E580;0
14.02.2016;Q2100H;E580;0
15.02.2016;Q2100H;E580;0
16.02.2016;Q2100H;E580;12
17.02.2016;Q2100H;E580;455
18.02.2016;Q2100H;E580;1074
19.02.2016;Q2100H;E580;79
20.02.2016;Q2100H;E580;0
21.02.2016;Q2100H;E580;0
22.02.2016;Q2100H;E580;0
23.02.2016;Q2100H;E580;72
24.02.2016;Q2100H;E580;201
25.02.2016;Q2100H;E580;477
26.02.2016;Q2100H;E580;385
27.02.2016;Q2100H;E580;0
28.02.2016;Q2100H;E580;0
29.02.2016;Q2100H;E580;170
01.03.2016;Q2100H;E580;223
02.03.2016;Q2100H;E580;515
03.03.2016;Q2100H;E580;194
04.03.2016;Q2100H;E580;241
05.03.2016;Q2100H;E580;0
06.03.2016;Q2100H;E580;0
07.03.2016;Q2100H;E580;114
08.03.2016;Q2100H;E580;404
09.03.2016;Q2100H;E580;341
10.03.2016;Q2100H;E580;0
11.03.2016;Q2100H;E580;103
12.03.2016;Q2100H;E580;0
13.03.2016;Q2100H;E580;0
14.03.2016;Q2100H;E580;110
15.03.2016;Q2100H;E580;150
16.03.2016;Q2100H;E580;136
17.03.2016;Q2100H;E580;229
18.03.2016;Q2100H;E580;202
19.03.2016;Q2100H;E580;0
20.03.2016;Q2100H;E580;0
21.03.2016;Q2100H;E580;54
22.03.2016;Q2100H;E580;993
23.03.2016;Q2100H;E580;161
24.03.2016;Q2100H;E580;256
25.03.2016;Q2100H;E580;550
26.03.2016;Q2100H;E580;0
27.03.2016;Q2100H;E580;0
28.03.2016;Q2100H;E580;50
29.03.2016;Q2100H;E580;312
30.03.2016;Q2100H;E580;81
31.03.2016;Q2100H;E580;171
01.04.2016;Q2100H;E580;72
02.04.2016;Q2100H;E580;0
03.04.2016;Q2100H;E580;0
04.04.2016;Q2100H;E580;132
05.04.2016;Q2100H;E580;307
06.04.2016;Q2100H;E580;26
07.04.2016;Q2100H;E580;111
08.04.2016;Q2100H;E580;116
09.04.2016;Q2100H;E580;0
10.04.2016;Q2100H;E580;0
11.04.2016;Q2100H;E580;12
12.04.2016;Q2100H;E580;404
13.04.2016;Q2100H;E580;52
14.04.2016;Q2100H;E580;70
15.04.2016;Q2100H;E580;242
16.04.2016;Q2100H;E580;0
17.04.2016;Q2100H;E580;0
18.04.2016;Q2100H;E580;66
19.04.2016;Q2100H;E580;93
20.04.2016;Q2100H;E580;35
21.04.2016;Q2100H;E580;1265
22.04.2016;Q2100H;E580;10
23.04.2016;Q2100H;E580;0
24.04.2016;Q2100H;E580;0
25.04.2016;Q2100H;E580;262
26.04.2016;Q2100H;E580;258
27.04.2016;Q2100H;E580;89
28.04.2016;Q2100H;E580;346
29.04.2016;Q2100H;E580;25
30.04.2016;Q2100H;E580;0
01.05.2016;Q2100H;E580;0
02.05.2016;Q2100H;E580;33
03.05.2016;Q2100H;E580;459
04.05.2016;Q2100H;E580;201
05.05.2016;Q2100H;E580;117
06.05.2016;Q2100H;E580;5
07.05.2016;Q2100H;E580;0
08.05.2016;Q2100H;E580;0
09.05.2016;Q2100H;E580;207
10.05.2016;Q2100H;E580;0
11.05.2016;Q2100H;E580;323
12.05.2016;Q2100H;E580;9
13.05.2016;Q2100H;E580;18
14.05.2016;Q2100H;E580;0
15.05.2016;Q2100H;E580;0
16.05.2016;Q2100H;E580;287
17.05.2016;Q2100H;E580;229
18.05.2016;Q2100H;E580;517
19.05.2016;Q2100H;E580;438
20.05.2016;Q2100H;E580;0
21.05.2016;Q2100H;E580;0
22.05.2016;Q2100H;E580;0
23.05.2016;Q2100H;E580;4
24.05.2016;Q2100H;E580;882
25.05.2016;Q2100H;E580;0
26.05.2016;Q2100H;E580;0
27.05.2016;Q2100H;E580;73
28.05.2016;Q2100H;E580;0
29.05.2016;Q2100H;E580;0
30.05.2016;Q2100H;E580;0
31.05.2016;Q2100H;E580;22
01.06.2016;Q2100H;E580;696
02.06.2016;Q2100H;E580;263
03.06.2016;Q2100H;E580;331
04.06.2016;Q2100H;E580;0
05.06.2016;Q2100H;E580;0
06.06.2016;Q2100H;E580;225
07.06.2016;Q2100H;E580;372
08.06.2016;Q2100H;E580;10
09.06.2016;Q2100H;E580;657
10.06.2016;Q2100H;E580;196
11.06.2016;Q2100H;E580;0
12.06.2016;Q2100H;E580;0
13.06.2016;Q2100H;E580;61
14.06.2016;Q2100H;E580;464
15.06.2016;Q2100H;E580;72
16.06.2016;Q2100H;E580;0
17.06.2016;Q2100H;E580;3
18.06.2016;Q2100H;E580;0
19.06.2016;Q2100H;E580;0
20.06.2016;Q2100H;E580;691
21.06.2016;Q2100H;E580;902
22.06.2016;Q2100H;E580;45
23.06.2016;Q2100H;E580;61
24.06.2016;Q2100H;E580;52
25.06.2016;Q2100H;E580;0
26.06.2016;Q2100H;E580;0
27.06.2016;Q2100H;E580;287
28.06.2016;Q2100H;E580;114
29.06.2016;Q2100H;E580;63
30.06.2016;Q2100H;E580;25
01.07.2016;Q2100H;E580;0
02.07.2016;Q2100H;E580;0
03.07.2016;Q2100H;E580;0
04.07.2016;Q2100H;E580;0
05.07.2016;Q2100H;E580;64
06.07.2016;Q2100H;E580;3
07.07.2016;Q2100H;E580;45
08.07.2016;Q2100H;E580;19
09.07.2016;Q2100H;E580;0
10.07.2016;Q2100H;E580;0
11.07.2016;Q2100H;E580;282
12.07.2016;Q2100H;E580;13
13.07.2016;Q2100H;E580;87
14.07.2016;Q2100H;E580;271
15.07.2016;Q2100H;E580;47
16.07.2016;Q2100H;E580;0
17.07.2016;Q2100H;E580;0
18.07.2016;Q2100H;E580;24
19.07.2016;Q2100H;E580;8
20.07.2016;Q2100H;E580;1
21.07.2016;Q2100H;E580;1008
22.07.2016;Q2100H;E580;253
23.07.2016;Q2100H;E580;0
24.07.2016;Q2100H;E580;0
25.07.2016;Q2100H;E580;52
26.07.2016;Q2100H;E580;0
27.07.2016;Q2100H;E580;156
28.07.2016;Q2100H;E580;3
29.07.2016;Q2100H;E580;74
30.07.2016;Q2100H;E580;0
31.07.2016;Q2100H;E580;0
01.08.2016;Q2100H;E580;89
02.08.2016;Q2100H;E580;180
03.08.2016;Q2100H;E580;96
04.08.2016;Q2100H;E580;107
05.08.2016;Q2100H;E580;115
06.08.2016;Q2100H;E580;0
07.08.2016;Q2100H;E580;0
08.08.2016;Q2100H;E580;267
09.08.2016;Q2100H;E580;3
10.08.2016;Q2100H;E580;6
11.08.2016;Q2100H;E580;16
12.08.2016;Q2100H;E580;161
13.08.2016;Q2100H;E580;0
14.08.2016;Q2100H;E580;0
15.08.2016;Q2100H;E580;8
16.08.2016;Q2100H;E580;114
17.08.2016;Q2100H;E580;2
18.08.2016;Q2100H;E580;13
19.08.2016;Q2100H;E580;212
20.08.2016;Q2100H;E580;0
21.08.2016;Q2100H;E580;0
22.08.2016;Q2100H;E580;413
23.08.2016;Q2100H;E580;580
24.08.2016;Q2100H;E580;18
25.08.2016;Q2100H;E580;204
26.08.2016;Q2100H;E580;20
27.08.2016;Q2100H;E580;0
28.08.2016;Q2100H;E580;0
29.08.2016;Q2100H;E580;46
30.08.2016;Q2100H;E580;325
31.08.2016;Q2100H;E580;166
01.09.2016;Q2100H;E580;3
02.09.2016;Q2100H;E580;325
03.09.2016;Q2100H;E580;0
04.09.2016;Q2100H;E580;0
05.09.2016;Q2100H;E580;0
06.09.2016;Q2100H;E580;144
07.09.2016;Q2100H;E580;59
08.09.2016;Q2100H;E580;44
09.09.2016;Q2100H;E580;0
10.09.2016;Q2100H;E580;0
11.09.2016;Q2100H;E580;0
12.09.2016;Q2100H;E580;19
13.09.2016;Q2100H;E580;19
14.09.2016;Q2100H;E580;138
15.09.2016;Q2100H;E580;29
16.09.2016;Q2100H;E580;23
17.09.2016;Q2100H;E580;0
18.09.2016;Q2100H;E580;0
19.09.2016;Q2100H;E580;191
20.09.2016;Q2100H;E580;137
21.09.2016;Q2100H;E580;285
22.09.2016;Q2100H;E580;1043
23.09.2016;Q2100H;E580;333
24.09.2016;Q2100H;E580;0
25.09.2016;Q2100H;E580;0
26.09.2016;Q2100H;E580;36
27.09.2016;Q2100H;E580;211
28.09.2016;Q2100H;E580;5
29.09.2016;Q2100H;E580;252
30.09.2016;Q2100H;E580;315
01.10.2016;Q2100H;E580;0
02.10.2016;Q2100H;E580;0
03.10.2016;Q2100H;E580;29
04.10.2016;Q2100H;E580;684
05.10.2016;Q2100H;E580;27
06.10.2016;Q2100H;E580;30
07.10.2016;Q2100H;E580;35
08.10.2016;Q2100H;E580;0
09.10.2016;Q2100H;E580;0
10.10.2016;Q2100H;E580;175
11.10.2016;Q2100H;E580;0
12.10.2016;Q2100H;E580;176
13.10.2016;Q2100H;E580;1
14.10.2016;Q2100H;E580;155
15.10.2016;Q2100H;E580;0
16.10.2016;Q2100H;E580;0
17.10.2016;Q2100H;E580;4
18.10.2016;Q2100H;E580;179
19.10.2016;Q2100H;E580;143
20.10.2016;Q2100H;E580;1120
21.10.2016;Q2100H;E580;6
22.10.2016;Q2100H;E580;0
23.10.2016;Q2100H;E580;0
24.10.2016;Q2100H;E580;19
25.10.2016;Q2100H;E580;54
26.10.2016;Q2100H;E580;2
27.10.2016;Q2100H;E580;64
28.10.2016;Q2100H;E580;125
29.10.2016;Q2100H;E580;0
30.10.2016;Q2100H;E580;0
31.10.2016;Q2100H;E580;15
01.11.2016;Q2100H;E580;574
02.11.2016;Q2100H;E580;55
03.11.2016;Q2100H;E580;37
04.11.2016;Q2100H;E580;221
05.11.2016;Q2100H;E580;0
06.11.2016;Q2100H;E580;0
07.11.2016;Q2100H;E580;204
08.11.2016;Q2100H;E580;351
09.11.2016;Q2100H;E580;18
10.11.2016;Q2100H;E580;24
11.11.2016;Q2100H;E580;328
12.11.2016;Q2100H;E580;0
13.11.2016;Q2100H;E580;0
14.11.2016;Q2100H;E580;144
15.11.2016;Q2100H;E580;0
16.11.2016;Q2100H;E580;19
17.11.2016;Q2100H;E580;1009
18.11.2016;Q2100H;E580;109
19.11.2016;Q2100H;E580;0
20.11.2016;Q2100H;E580;0
21.11.2016;Q2100H;E580;226
22.11.2016;Q2100H;E580;14
23.11.2016;Q2100H;E580;388
24.11.2016;Q2100H;E580;0
